,query_vector
senhor,0.0
correl,0.0
rougher,0.0
oneself,0.0
disrespect,0.0
conjug,0.0
iru,0.0
interrog,0.0
affirm,0.0
ok,0.0
queri,0.0
hearer,0.0
bread,0.0
cat,0.0
adverb,0.0
dativ,0.0
lativ,0.0
overrid,0.0
ikeda,0.0
implicit,0.0
explicit,0.0
teen,0.0
uchi,0.0
whilst,0.0
interlocutor,0.0
stark,0.0
presumptu,0.0
verbatim,0.0
affix,0.0
defer,0.0
acquaint,0.0
infrequ,0.0
yamato,0.0
shinsen,0.0
kokugojiten,0.0
wago,0.0
anglo,0.0
ainu,0.0
edo,0.0
reopen,0.0
pseudo,0.0
corpu,0.0
baekj,0.0
nihon,0.0
shoki,0.0
shoku,0.0
nihongi,0.0
romaji,0.0
akkadian,0.0
sumerian,0.0
cuneiform,0.0
erasur,0.0
hattori,0.0
shiro,0.0
gengo,0.0
nendaigaku,0.0
sunawachi,0.0
goi,0.0
tokeigaku,0.0
hoho,0.0
tsuit,0.0
glottochronolog,0.0
kenkyu,0.0
kudara,0.0
kojiki,0.0
syllabari,0.0
convey,0.0
okurigana,0.0
superscript,0.0
furigana,0.0
clarifi,0.0
supermarket,0.0
dvd,0.0
soni,0.0
aros,0.0
sanction,0.0
unchang,0.0
appendix,0.0
unapprov,0.0
inclus,0.0
arbitrari,0.0
unlaw,0.0
circul,0.0
npo,0.0
standardis,0.0
jlpt,0.0
jetro,0.0
semest,0.0
distal,0.0
casual,0.0
eurasiat,0.0
henohenomoheji,0.0
rendaku,0.0
yojijukugo,0.0
chafe,0.0
kuno,0.0
susumu,0.0
mit,0.0
empathi,0.0
relativ,0.0
mcclain,0.0
yoko,0.0
matsuoka,0.0
hokuseido,0.0
roy,0.0
mizutani,0.0
osamu,0.0
nobuko,0.0
shibatani,0.0
masayoshi,0.0
comri,0.0
hbk,0.0
shibamoto,0.0
tsujimura,0.0
natsuko,0.0
textbook,0.0
antholog,0.0
breen,0.0
server,0.0
nihongoresourc,0.0
denshi,0.0
jisho,0.0
tangorin,0.0
tatoeba,0.0
japanod,0.0
omegaji,0.0
opensourc,0.0
gnu,0.0
gpl,0.0
jmdict,0.0
eijiro,0.0
sanseido,0.0
finder,0.0
wikitravel,0.0
tae,0.0
kim,0.0
vertic,0.0
bernhard,0.0
chicken,0.0
malaysia,0.0
singapor,0.0
buddhist,0.0
hunger,0.0
chao,0.0
franca,0.0
sanskrit,0.0
yi,0.0
zhou,0.0
norman,0.0
han,0.0
jan,0.0
sole,0.0
eg,0.0
ren,0.0
vietnam,0.0
austroasiat,0.0
vernacular,0.0
diacrit,0.0
khmer,0.0
muong,0.0
unrel,0.0
tonal,0.0
hanja,0.0
thompson,0.0
hai,0.0
soft,0.0
triphthong,0.0
semivowel,0.0
nucleu,0.0
silk,0.0
serial,0.0
rime,0.0
rhyme,0.0
humor,0.0
tibetan,0.0
pali,0.0
discontinu,0.0
cognat,0.0
sinit,0.0
crystal,0.0
sandra,0.0
mandarin,0.0
jerri,0.0
defranc,0.0
dispar,0.0
extralinguist,0.0
identif,0.0
sinologist,0.0
wu,0.0
yue,0.0
min,0.0
xiang,0.0
macrolanguag,0.0
contenti,0.0
putonghua,0.0
guoyu,0.0
huayu,0.0
prc,0.0
roc,0.0
guangdong,0.0
hong,0.0
kong,0.0
macau,0.0
hokkien,0.0
fujian,0.0
taiwanes,0.0
hoklo,0.0
danzhou,0.0
hainan,0.0
xianghua,0.0
hunan,0.0
shaozhou,0.0
tuhua,0.0
dungan,0.0
cyril,0.0
seventeen,0.0
minbei,0.0
fuchow,0.0
minnan,0.0
amoy,0.0
swatow,0.0
wuzhou,0.0
upstream,0.0
guangzhou,0.0
taishan,0.0
ramsey,0.0
diglossia,0.0
shanghaines,0.0
idiolect,0.0
irrelev,0.0
zhongwen,0.0
hanyu,0.0
continuum,0.0
yu,0.0
wen,0.0
hakka,0.0
fragmentari,0.0
disunifi,0.0
fangyan,0.0
sinophon,0.0
anglophon,0.0
francophon,0.0
sina,0.0
shang,0.0
hanzi,0.0
imaginari,0.0
yat,0.0
yit,0.0
diverg,0.0
instant,0.0
konger,0.0
shu,0.0
hieroglyph,0.0
pictograph,0.0
ideograph,0.0
simplest,0.0
ri,0.0
shui,0.0
wholli,0.0
pictori,0.0
kangxi,0.0
calligraphi,0.0
cleric,0.0
glyph,0.0
caoshu,0.0
unabridg,0.0
tibeto,0.0
burman,0.0
pie,0.0
pauciti,0.0
pst,0.0
karlgren,0.0
ching,0.0
hint,0.0
philologist,0.0
honey,0.0
goos,0.0
tent,0.0
tocharian,0.0
sogdian,0.0
ulenbrook,0.0
einig,0.0
bereinstimmungen,0.0
zwischen,0.0
dem,0.0
chinesischen,0.0
indogermanischen,0.0
tsung,0.0
tung,0.0
monosyllab,0.0
transliter,0.0
cantopop,0.0
inaccur,0.0
manchuria,0.0
yunnan,0.0
nanj,0.0
qing,0.0
orthoepi,0.0
migrant,0.0
populac,0.0
handov,0.0
sheng,0.0
ding,0.0
saunder,0.0
eastasia,0.0
lite,0.0
hangul,0.0
boldfac,0.0
zhuang,0.0
logogram,0.0
minglang,0.0
multilingu,0.0
gruyter,0.0
lent,0.0
poj,0.0
ketchup,0.0
koe,0.0
tsiap,0.0
kumquat,0.0
kam,0.0
kuat,0.0
sonor,0.0
affric,0.0
reduct,0.0
multisyllab,0.0
disregard,0.0
jespersen,0.0
otto,0.0
hemp,0.0
torpid,0.0
scold,0.0
enunci,0.0
pinyin,0.0
romanis,0.0
gile,0.0
taipei,0.0
gwoyeu,0.0
romatzyh,0.0
efeo,0.0
phag,0.0
zhuyin,0.0
bopomofo,0.0
palladiu,0.0
disyllab,0.0
trisyllab,0.0
tetra,0.0
notion,0.0
yun,0.0
hanbaobao,0.0
hanbao,0.0
hamburg,0.0
wo,0.0
diqiu,0.0
globos,0.0
shandian,0.0
meng,0.0
yije,0.0
monosyl,0.0
homophon,0.0
mono,0.0
ngzi,0.0
jia,0.0
jial,0.0
ying,0.0
stimul,0.0
jyutp,0.0
zidian,0.0
compendium,0.0
zhonghua,0.0
zihai,0.0
cidian,0.0
cihai,0.0
encycloped,0.0
sociolog,0.0
xiandai,0.0
authorit,0.0
grape,0.0
pomegran,0.0
buddha,0.0
bodhisattva,0.0
hutong,0.0
liturg,0.0
gobi,0.0
mongolian,0.0
altaic,0.0
lute,0.0
chees,0.0
yoghurt,0.0
sofa,0.0
smart,0.0
hyster,0.0
bulk,0.0
champagn,0.0
humour,0.0
disco,0.0
cola,0.0
mini,0.0
skirt,0.0
vogu,0.0
hacker,0.0
blog,0.0
fon,0.0
cellphon,0.0
tooth,0.0
bluetooth,0.0
logbook,0.0
bun,0.0
tractor,0.0
drag,0.0
leap,0.0
pentium,0.0
subway,0.0
mould,0.0
wasei,0.0
kango,0.0
denwa,0.0
shakai,0.0
kagaku,0.0
keizai,0.0
reimport,0.0
fro,0.0
lunchbox,0.0
bento,0.0
risen,0.0
exclam,0.0
idiom,0.0
haner,0.0
hsk,0.0
abc,0.0
axel,0.0
schuessler,0.0
copper,0.0
net,0.0
physicist,0.0
moon,0.0
spark,0.0
rod,0.0
voltag,0.0
batteri,0.0
zero,0.0
alessandro,0.7661812862602356
anastasio,0.0
volta,0.8502993454155389
como,0.0
attractiva,0.0
igni,0.0
electrici,0.0
phaenomeni,0.0
ind,0.0
pendentibu,0.0
electrophoru,0.0
static,0.0
wilck,0.0
methan,0.0
ignit,0.0
capacit,0.0
volt,0.0
pavia,0.0
peregrini,0.0
teresa,0.0
galvani,0.0
electrolyt,0.0
detector,0.0
brine,0.0
electrochem,0.0
electromot,0.0
emf,0.0
galvan,0.0
electrod,0.0
mathcal,0.0
voltaic,0.0
pile,0.0
dissimilar,0.0
goblet,0.0
cardboard,0.0
squeez,0.0
nicholson,0.0
tiberiu,0.0
bennet,0.0
sulphur,0.0
acid,0.0
hydrogen,0.0
sulphat,0.0
unsaf,0.0
durabl,0.0
lombardi,0.0
pancaldi,0.0
tempio,0.0
voltiano,0.0
fr,0.0
copley,0.0
transact,0.0
lira,0.0
banknot,0.0
discovori,0.0
alessando,0.0
monitor,0.0
islam,0.0
indonesian,0.0
malay,0.0
lane,0.0
hebrew,0.0
bb,0.0
hindustani,0.0
chart,0.0
ge,0.0
egyptian,0.0
iraqi,0.0
feminin,0.0
mad,0.0
sociolinguist,0.0
digraph,0.0
dot,0.0
predict,0.0
fallen,0.0
ascii,0.0
keyboard,0.0
intuit,0.0
paradigm,0.0
algeria,0.0
sicili,0.0
mediterranean,0.0
ernest,0.0
ahmad,0.0
ez,0.0
vehicl,0.0
iberian,0.0
add,0.0
underneath,0.0
hum,0.0
jordan,0.0
unwritten,0.0
tape,0.0
arama,0.0
arabian,0.0
versteegh,0.0
incept,0.0
maltes,0.0
andalu,0.0
siculo,0.0
malta,0.0
qur,0.0
abbasid,0.0
anic,0.0
msa,0.0
grammarian,0.0
sibawayh,0.0
incomprehens,0.0
soap,0.0
moroccan,0.0
saudi,0.0
lebanes,0.0
tif,0.0
caller,0.0
sindhi,0.0
punjabi,0.0
gujarati,0.0
berber,0.0
kurdish,0.0
pashto,0.0
swahili,0.0
urdu,0.0
rohingya,0.0
bengali,0.0
tagalog,0.0
livro,0.0
aklat,0.0
kinubi,0.0
druze,0.0
mizrahi,0.0
mandaean,0.0
recit,0.0
hasaean,0.0
arabia,0.0
nabataean,0.0
epigraph,0.0
musnad,0.0
lihyanit,0.0
thamud,0.0
sinai,0.0
safait,0.0
qaryat,0.0
faw,0.0
sulayyil,0.0
lakhmid,0.0
iraq,0.0
ghassanid,0.0
syria,0.0
kindit,0.0
sedentari,0.0
bedouin,0.0
aku,0.0
levantin,0.0
iran,0.0
cypriot,0.0
gaza,0.0
cypru,0.0
maghrebi,0.0
algerian,0.0
saharan,0.0
tunisian,0.0
sahara,0.0
tunisia,0.0
libya,0.0
kaplan,0.0
baldauf,0.0
bateson,0.0
mccaru,0.0
andalusi,0.0
bahrani,0.0
shia,0.0
bahrain,0.0
bahraini,0.0
oman,0.0
uzbekistan,0.0
tajikistan,0.0
afghanistan,0.0
hassaniya,0.0
mauritania,0.0
mali,0.0
hejazi,0.0
hejaz,0.0
judeo,0.0
najdi,0.0
nejd,0.0
shuwa,0.0
nigeria,0.0
med,0.0
sudanes,0.0
yemeni,0.0
yemen,0.0
djibouti,0.0
levant,0.0
allah,0.0
unvelar,0.0
bismi,0.0
epiglott,0.0
uvular,0.0
emphat,0.0
pharyng,0.0
phonologist,0.0
underlin,0.0
dd,0.0
shaddah,0.0
lengthen,0.0
qabala,0.0
qabbala,0.0
kiss,0.0
cv,0.0
cvv,0.0
cvc,0.0
elid,0.0
baytu,0.0
mudi,0.0
superheavi,0.0
taa,0.0
kaa,0.0
mak,0.0
tun,0.0
buu,0.0
hu,0.0
fem,0.0
tab,0.0
tabt,0.0
jal,0.0
ra,0.0
qaa,0.0
tayn,0.0
maa,0.0
tiib,0.0
zaa,0.0
rat,0.0
hiin,0.0
interdent,0.0
maghreb,0.0
coallesc,0.0
beirut,0.0
damascu,0.0
constrict,0.0
masc,0.0
ah,0.0
nunat,0.0
subjunct,0.0
jussiv,0.0
encod,0.0
enclit,0.0
ya,0.0
chiasmic,0.0
bi,0.0
unmark,0.0
triconsonant,0.0
templat,0.0
xi,0.0
incident,0.0
syriac,0.0
nabatean,0.0
coptic,0.0
fa,0.0
qaf,0.0
calligraph,0.0
quran,0.0
zaouia,0.0
naskh,0.0
ruq,0.0
handwrit,0.0
khalil,0.0
ibn,0.0
farahidi,0.0
esteem,0.0
hadith,0.0
proverb,0.0
hassan,0.0
massoudi,0.0
unambigu,0.0
reliant,0.0
kh,0.0
italic,0.0
gashous,0.0
satt,0.0
irc,0.0
phone,0.0
im,0.0
daal,0.0
arabist,0.0
traini,0.0
vocabolario,0.0
arabo,0.0
wehr,0.0
arabisch,0.0
rterbuch,0.0
schriftsprach,0.0
gegenwart,0.0
deutsch,0.0
harassowitz,0.0
edinburgh,0.0
mumisa,0.0
goodword,0.0
haywood,0.0
nahmad,0.0
laura,0.0
veccia,0.0
vaglieri,0.0
grammatica,0.0
teorico,0.0
pratica,0.0
araba,0.0
mardin,0.0
monographi,0.0
riqu,0.0
universitatii,0.0
isa,0.0
sari,0.0
musi,0.0
applet,0.0
arabicpod,0.0
stool,0.0
habash,0.0
oslo,0.0
millennia,0.0
ho,0.0
sprachbund,0.0
converg,0.0
unreleas,0.0
plosiv,0.0
stiff,0.0
glide,0.0
appl,0.0
su,0.0
routin,0.0
distantli,0.0
seldom,0.0
dissert,0.0
canon,0.0
unpublish,0.0
diaspora,0.0
fluenci,0.0
regulatori,0.0
underli,0.0
concret,0.0
allergi,0.0
leiden,0.0
mal,0.0
yanbian,0.0
sejong,0.0
jae,0.0
jung,0.0
lyle,0.0
campbel,0.0
mauricio,0.0
mixco,0.0
glossari,0.0
utah,0.0
stratif,0.0
sanchez,0.0
maza,0.0
blench,0.0
ross,0.0
lin,0.0
pejro,0.0
sov,0.0
hangungm,0.0
hangugeo,0.0
gugeo,0.0
nmal,0.0
koryo,0.0
saram,0.0
goryeoin,0.0
goryeo,0.0
goryeom,0.0
ramstedt,0.0
starostin,0.0
related,0.0
vovin,0.0
trask,0.0
rybatzki,0.0
swadesh,0.0
whitman,0.0
subdialect,0.0
doublet,0.0
plausibl,0.0
seoul,0.0
saho,0.0
kwahagwon,0.0
hak,0.0
nguso,0.0
saturi,0.0
eon,0.0
pyojuneo,0.0
pyojunm,0.0
ngyang,0.0
jeju,0.0
gyeongsang,0.0
intermixtur,0.0
jeolla,0.0
kur,0.0
garlic,0.0
chive,0.0
buyeo,0.0
placehold,0.0
faucal,0.0
glotti,0.0
subglott,0.0
tract,0.0
laryng,0.0
larynx,0.0
alveolo,0.0
beoseot,0.0
mushroom,0.0
bilabi,0.0
disallow,0.0
inflow,0.0
pertain,0.0
obstruent,0.0
assimilatori,0.0
rodong,0.0
nodong,0.0
ksa,0.0
yeoksa,0.0
yeoja,0.0
eun,0.0
neun,0.0
eul,0.0
reul,0.0
eseo,0.0
seo,0.0
ideunji,0.0
deunji,0.0
iya,0.0
rieul,0.0
morphophonem,0.0
append,0.0
immov,0.0
tongsa,0.0
hyeong,0.0
yongsa,0.0
stativ,0.0
hada,0.0
kada,0.0
yehppeuda,0.0
misleadingli,0.0
pukda,0.0
aswipda,0.0
gwanhyeongsa,0.0
unconjug,0.0
kak,0.0
nara,0.0
nal,0.0
myeongsa,0.0
yeok,0.0
munhwa,0.0
sagwa,0.0
sega,0.0
isssumnida,0.0
daemyeongsa,0.0
na,0.0
jeo,0.0
busa,0.0
tto,0.0
gadeuk,0.0
josa,0.0
interject,0.0
gamtansa,0.0
ani,0.0
susa,0.0
yeol,0.0
beon,0.0
sip,0.0
myriad,0.0
paramount,0.0
inferior,0.0
jondaenm,0.0
haech,0.0
banmal,0.0
sohn,0.0
jeong,0.0
urim,0.0
kun,0.0
sajeon,0.0
areubaiteu,0.0
allereugi,0.0
gibsu,0.0
indirectli,0.0
daseu,0.0
endonym,0.0
doitsu,0.0
dok,0.0
dogil,0.0
header,0.0
hyangchal,0.0
idu,0.0
rebu,0.0
promulg,0.0
kanno,0.0
hiroomi,0.0
sengo,0.0
sha,0.0
mccune,0.0
reischauer,0.0
guillemet,0.0
skat,0.0
hulbert,0.0
homer,0.0
dravidian,0.0
clue,0.0
monograph,0.0
oigrienn,0.0
volker,0.0
mongol,0.0
juha,0.0
janhunen,0.0
dybo,0.0
oleg,0.0
mudrak,0.0
brill,0.0
hodder,0.0
koreo,0.0
japonica,0.0
hawai,0.0
dongsa,0.0
lizard,0.0
squamata,0.0
shed,0.0
carnivor,0.0
snake,0.0
ectotherm,0.0
bask,0.0
thigh,0.0
rub,0.0
belli,0.0
ultraviolet,0.0
uv,0.0
nostril,0.0
anapsid,0.0
diapsid,0.0
dinosaur,0.0
lighter,0.0
pet,0.0
delicaci,0.0
claw,0.0
subord,0.0
knob,0.0
guinea,0.0
fossil,0.0
bandung,0.0
sand,0.0
soup,0.0
egg,0.0
caviti,0.0
xiao,0.0
swim,0.0
grey,0.0
sandi,0.0
meyer,0.0
phylogenet,0.0
pig,0.0
craig,0.0
enchant,0.0
affin,0.0
aquat,0.0
genera,0.0
layer,0.0
oz,0.0
cladogram,0.0
slice,0.0
breed,0.0
freshwat,0.0
seafood,0.0
terrestri,0.0
dive,0.0
placement,0.0
seam,0.0
wang,0.0
tortois,0.0
anyon,0.0
streamlin,0.0
molt,0.0
teeth,0.0
clade,0.0
nich,0.0
harvest,0.0
hardli,0.0
ltd,0.0
re,0.0
radiat,0.0
reptilian,0.0
testudin,0.0
chelonia,0.0
boni,0.0
cartilagin,0.0
amniot,0.0
underwat,0.0
hatchl,0.0
refil,0.0
respir,0.0
cloacal,0.0
papilla,0.0
cloaca,0.0
oxygen,0.0
gill,0.0
leatheri,0.0
spheric,0.0
albumen,0.0
protein,0.0
coagul,0.0
yolk,0.0
mud,0.0
incub,0.0
hatch,0.0
squirm,0.0
immatur,0.0
kidney,0.0
centenarian,0.0
genom,0.0
longev,0.0
gene,0.0
ageless,0.0
paracryptodira,0.0
cryptodira,0.0
pleurodira,0.0
terrapin,0.0
slider,0.0
alderton,0.0
salamand,0.0
aldabra,0.0
kolkata,0.0
iskandar,0.0
dt,0.0
crocodil,0.0
insular,0.0
itb,0.0
pritchard,0.0
pether,0.0
agil,0.0
gland,0.0
crevic,0.0
speckl,0.0
newer,0.0
upheld,0.0
monophylet,0.0
taxon,0.0
cretac,0.0
nest,0.0
amphibi,0.0
aquaria,0.0
pastel,0.0
stack,0.0
albino,0.0
closeup,0.0
mammalian,0.0
abdomin,0.0
posterior,0.0
serrat,0.0
flea,0.0
crawl,0.0
permian,0.0
triassic,0.0
superord,0.0
archelon,0.0
ambient,0.0
chelonian,0.0
leatherback,0.0
softshel,0.0
peloch,0.0
cantorii,0.0
allig,0.0
snap,0.0
geochelon,0.0
meiolania,0.0
seychel,0.0
pago,0.0
cttc,0.0
trivia,0.0
ischyro,0.0
padlop,0.0
musk,0.0
proganoch,0.0
chelydra,0.0
serpentina,0.0
sharm,0.0
sheikh,0.0
backyard,0.0
salti,0.0
beak,0.0
horni,0.0
carapac,0.0
encas,0.0
plastron,0.0
backbon,0.0
scute,0.0
epidermi,0.0
fibrou,0.0
keratin,0.0
buccal,0.0
secondli,0.0
pancak,0.0
pond,0.0
fontanel,0.0
slough,0.0
outstretch,0.0
sturdi,0.0
stride,0.0
paddl,0.0
clamber,0.0
riverbank,0.0
flipper,0.0
propuls,0.0
rudder,0.0
steer,0.0
dash,0.0
labori,0.0
haeckel,0.0
kunstformen,0.0
mesozo,0.0
odontoch,0.0
semitestacea,0.0
guangl,0.0
chun,0.0
rieppel,0.0
jun,0.0
zhao,0.0
jurass,0.0
anapsida,0.0
procolophonid,0.0
millerettid,0.0
protorothyrid,0.0
pareiasaur,0.0
zygomat,0.0
procolophonoid,0.0
procolophonoidea,0.0
archosauria,0.0
debraga,0.0
zardoya,0.0
reanalysi,0.0
phylogeni,0.0
taxa,0.0
broadli,0.0
herpesvirus,0.0
herpesvirida,0.0
ankylosaur,0.0
salmonella,0.0
fda,0.0
loophol,0.0
gctt,0.0
faq,0.0
intrast,0.0
newszap,0.0
guilinggao,0.0
jelli,0.0
powder,0.0
herbal,0.0
lauderdal,0.0
tampa,0.0
gobbl,0.0
pittman,0.0
adwaita,0.0
araripemi,0.0
arturi,0.0
uc,0.0
paleontolog,0.0
studbook,0.0
legler,0.0
biogeographi,0.0
taxonomi,0.0
insul,0.0
templ,0.0
marsh,0.0
electrochemistri,0.0
gigli,0.0
berzolari,0.0
voltiana,0.0
flaminio,0.0
zanino,0.0
leyden,0.0
jar,0.0
zn,0.0
sulfur,0.0
lemon,0.0
camnago,0.0
frazion,0.0
gravesit,0.0
voltian,0.0
olmo,0.0
eudiomet,0.0
acut,0.0
slovenia,0.0
extra,0.0
jakob,0.0
gl,0.0
microsoft,0.0
mandatori,0.0
switzerland,0.0
cie,0.0
nh,0.0
gi,0.0
undergo,0.0
riddl,0.0
boston,0.0
snapshot,0.0
disambigu,0.0
justifi,0.0
monaco,0.0
closur,0.0
formula,0.0
bard,0.0
sobr,0.0
complementari,0.0
pedal,0.0
norwegian,0.0
matern,0.0
barrel,0.0
overst,0.0
doc,0.0
albania,0.0
stanbul,0.0
penultim,0.0
albanian,0.0
hominid,0.0
monday,0.0
bee,0.0
prefac,0.0
jot,0.0
consolid,0.0
propel,0.0
fluent,0.0
barbar,0.0
pi,0.0
unfamiliar,0.0
amo,0.0
sil,0.0
tuesday,0.0
marino,0.0
legg,0.0
sull,0.0
fonti,0.0
diritto,0.0
supplemento,0.0
leggi,0.0
disposizioni,0.0
dello,0.0
stato,0.0
vaticano,0.0
apostolica,0.0
sedi,0.0
italo,0.0
dalmatian,0.0
gallo,0.0
rhaeto,0.0
ita,0.0
whiski,0.0
bajardo,0.0
bojano,0.0
joppolo,0.0
jesolo,0.0
jesi,0.0
jonio,0.0
ionio,0.0
ionian,0.0
cs,0.0
principi,0.0
ncipi,0.0
nbul,0.0
dizionario,0.0
ortografia,0.0
pronunzia,0.0
hanno,0.0
aver,0.0
anno,0.0
hovercraft,0.0
zanzara,0.0
nazion,0.0
gem,0.0
gall,0.0
cio,0.0
ciu,0.0
ciao,0.0
cielo,0.0
farmacia,0.0
farmaci,0.0
gn,0.0
gli,0.0
lh,0.0
paulescu,0.0
benevento,0.0
dant,0.0
alighieri,0.0
commedia,0.0
boccaccio,0.0
bene,0.0
casa,0.0
untouch,0.0
occitan,0.0
spezia,0.0
rimini,0.0
vulgari,0.0
eloquentia,0.0
purist,0.0
bembo,0.0
asolani,0.0
petrarch,0.0
dignifi,0.0
baldassarr,0.0
trissino,0.0
crusca,0.0
habsburg,0.0
corsican,0.0
promessi,0.0
sposi,0.0
betroth,0.0
manzoni,0.0
rins,0.0
panetton,0.0
ital,0.0
slovenian,0.0
littor,0.0
istria,0.0
toung,0.0
frontespizio,0.0
canton,0.0
ticino,0.0
grison,0.0
grigioni,0.0
rijeka,0.0
enshrin,0.0
corsica,0.0
eritrea,0.0
tigrinya,0.0
tekl,0.0
woldemikael,0.0
mla,0.0
spreadsheet,0.0
iic,0.0
talian,0.0
chipilo,0.0
puebla,0.0
cocolich,0.0
pidgin,0.0
lunfardo,0.0
rioplatens,0.0
unidad,0.0
diversidad,0.0
informativo,0.0
lengua,0.0
castellana,0.0
motorsport,0.0
friulian,0.0
neapolitan,0.0
calabrian,0.0
bruni,0.0
koin,0.0
ladin,0.0
deprec,0.0
andar,0.0
senti,0.0
peach,0.0
pesca,0.0
bott,0.0
iu,0.0
ie,0.0
unstress,0.0
buono,0.0
ieri,0.0
continuiamo,0.0
semiconson,0.0
desin,0.0
miei,0.0
suoi,0.0
uia,0.0
iuo,0.0
aiuola,0.0
fuoco,0.0
focal,0.0
pedem,0.0
pied,0.0
pedon,0.0
iocu,0.0
giuoco,0.0
gioco,0.0
giocar,0.0
uomo,0.0
umano,0.0
ominid,0.0
ovum,0.0
uovo,0.0
ovai,0.0
ovari,0.0
juego,0.0
jugar,0.0
niev,0.0
nevar,0.0
gorgia,0.0
toscana,0.0
intervocal,0.0
garag,0.0
diaeresi,0.0
polysyllab,0.0
sm,0.0
unaccept,0.0
giusi,0.0
giuseppina,0.0
curious,0.0
staci,0.0
stacey,0.0
cossiga,0.0
kossiga,0.0
politic,0.0
amerika,0.0
nn,0.0
cmq,0.0
comunqu,0.0
io,0.0
sn,0.0
sono,0.0
dv,0.0
devo,0.0
sei,0.0
perch,0.0
typewrit,0.0
typeset,0.0
cheer,0.0
salut,0.0
ingles,0.0
arrivederci,0.0
buon,0.0
giorno,0.0
buona,0.0
sera,0.0
stai,0.0
dispiac,0.0
scusa,0.0
scusi,0.0
nuovo,0.0
ancora,0.0
sempr,0.0
quando,0.0
quanto,0.0
bon,0.0
appetit,0.0
appetito,0.0
prego,0.0
voglio,0.0
uno,0.0
quattro,0.0
cinqu,0.0
sett,0.0
nove,0.0
dieci,0.0
undici,0.0
dodici,0.0
tredici,0.0
quattordici,0.0
quindici,0.0
sedici,0.0
diciassett,0.0
diciotto,0.0
diciannov,0.0
venti,0.0
ventuno,0.0
ventidu,0.0
ventitr,0.0
ventiquattro,0.0
venticinqu,0.0
ventisei,0.0
ventisett,0.0
ventotto,0.0
ventinov,0.0
trenta,0.0
wednesday,0.0
sabato,0.0
domenica,0.0
lino,0.0
pertil,0.0
exonym,0.0
profan,0.0
enciclopedia,0.0
celi,0.0
cil,0.0
storia,0.0
edizioni,0.0
universitari,0.0
milano,0.0
morgana,0.0
capitoli,0.0
linguistica,0.0
primer,0.0
dop,0.0
rai,0.0
encompass,0.0
zebra,0.0
papua,0.0
adolf,0.0
cabl,0.0
government,0.0
swabian,0.0
tube,0.0
iowa,0.0
denmark,0.0
danish,0.0
hanseat,0.0
er,0.0
jutland,0.0
kitchen,0.0
bavarian,0.0
load,0.0
pragu,0.0
finit,0.0
gloss,0.0
domain,0.0
unicod,0.0
pub,0.0
ar,0.0
headlin,0.0
prussian,0.0
sein,0.0
vase,0.0
hat,0.0
wie,0.0
ich,0.0
palmar,0.0
dominican,0.0
nuevo,0.0
bin,0.0
tailor,0.0
interfac,0.0
thorough,0.0
sentiment,0.0
invalid,0.0
frisian,0.0
ontario,0.0
manitoba,0.0
berri,0.0
beam,0.0
macedonia,0.0
claus,0.0
uneduc,0.0
misunderstood,0.0
fredericksburg,0.0
montana,0.0
compart,0.0
sp,0.0
auf,0.0
alberta,0.0
hut,0.0
suppos,0.0
forbad,0.0
townspeopl,0.0
verifi,0.0
budapest,0.0
bosnia,0.0
adelaid,0.0
symptom,0.0
pittsburgh,0.0
yugoslavia,0.0
zagreb,0.0
zu,0.0
seinem,0.0
wolfgang,0.0
advent,0.0
hornbeam,0.0
aristotelian,0.0
rigor,0.0
nd,0.0
placenam,0.0
complement,0.0
entrepreneur,0.0
lockwood,0.0
goeth,0.0
liechtenstein,0.0
lux,0.0
bolzano,0.0
bozen,0.0
nordschleswig,0.0
nderjylland,0.0
kazakhstan,0.0
expuls,0.0
elsass,0.0
lothringen,0.0
namibian,0.0
coloniero,0.0
riograndens,0.0
catarina,0.0
rito,0.0
pomerod,0.0
munich,0.0
strasburg,0.0
braunfel,0.0
muenster,0.0
kiel,0.0
germantown,0.0
amish,0.0
hutterit,0.0
dunkard,0.0
pietist,0.0
amana,0.0
tapachula,0.0
chihuahua,0.0
durango,0.0
zacateca,0.0
jalisco,0.0
immers,0.0
potosi,0.0
quintana,0.0
roo,0.0
palatin,0.0
carinthia,0.0
adelsverein,0.0
plautdietsch,0.0
saskatchewan,0.0
schmiedleit,0.0
lehrerleit,0.0
dariusleit,0.0
prairieleit,0.0
prussia,0.0
silesia,0.0
barossa,0.0
unserdeutsch,0.0
micronesia,0.0
queensland,0.0
nvtc,0.0
netz,0.0
tipp,0.0
webpag,0.0
babel,0.0
funred,0.0
vilaweb,0.0
futhark,0.0
alemann,0.0
abrogan,0.0
hildebrandsli,0.0
muspilli,0.0
merseburg,0.0
incant,0.0
luther,0.0
bureaucrat,0.0
saxoni,0.0
chsisch,0.0
kanzleisprach,0.0
ner,0.0
meissen,0.0
preterit,0.0
gemein,0.0
obligatori,0.0
urbanit,0.0
prag,0.0
buda,0.0
ofen,0.0
bratislava,0.0
pressburg,0.0
mailand,0.0
agram,0.0
ljubljana,0.0
laibach,0.0
hochdeutsch,0.0
grimm,0.0
duden,0.0
nder,0.0
rhine,0.0
westphalia,0.0
bavaria,0.0
everybodi,0.0
dass,0.0
muss,0.0
ursula,0.0
kimpel,0.0
pluricentr,0.0
sprachraum,0.0
sorbian,0.0
sloven,0.0
romansh,0.0
